doc_id,title,section,page_number,type,date,token_count,source_folder
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,161,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,143,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,138,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,table,2025-10-25,92,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,142,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,87,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,table,2025-10-25,168,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,124,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,103,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,83,data_clean
Risk_and_Compliance_Committee_Charter_EN,Risk And Compliance Committee Charter En,,1,paragraph,2025-10-25,78,data_clean
